StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.1,Q2.2,Q2.4,Q2.5,Q2.6,Q2.8_First Click,Q2.8_Last Click,Q2.8_Page Submit,Q2.8_Click Count,Q2.10,Q2.11_First Click,Q2.11_Last Click,Q2.11_Page Submit,Q2.11_Click Count,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q3.7,Q3.9_First Click,Q3.9_Last Click,Q3.9_Page Submit,Q3.9_Click Count,Q3.11,Q3.12_First Click,Q3.12_Last Click,Q3.12_Page Submit,Q3.12_Click Count,Q4.2_First Click,Q4.2_Last Click,Q4.2_Page Submit,Q4.2_Click Count,Q4.4,Q4.5_First Click,Q4.5_Last Click,Q4.5_Page Submit,Q4.5_Click Count,Q5.2,Q5.3_First Click,Q5.3_Last Click,Q5.3_Page Submit,Q5.3_Click Count,Q5.5,Q5.5_First Click,Q5.5_Last Click,Q5.5_Page Submit,Q5.5_Click Count,CoinFlip,Q6.2,Q7.2,Q7.3,Q8.1,Q8.2,Q8.3,Q8.4,id
2021-02-03 12:36:57,2021-02-03 12:40:06,IP Address,192.158.3.226,100,188,True,2021-02-03 12:40:06,R_1QtrIYa4fw8nEnX,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.833,0,Option 1,38.637,38.637,39.814,1,,,,,,,,,,,Option2,Option2,,,"The introduction of another person is an interesting layer ",,How risk-averse people are to making choices about money,It was too long,73388
2021-02-03 13:00:41,2021-02-03 13:08:08,IP Address,47.26.115.111,100,447,True,2021-02-03 13:08:08,R_2ff9vH7Y6OOKkeE,,,,,41.9281005859375,-83.44499969482421875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,298340,30,False,True,False,False,154.696,188.671,210.592,9,Option 2,5.104,5.104,8.155,1,,,,,,,,,,,,,,,,,,,,Option2,Option2,,,N/A,"The cutoff is supposed to make people make decisions more impulsively. ","How people would spend their money given the chance and if they were to risk it for more or to keep it for less. ",It was the right amount of time,72850
2021-02-03 13:30:24,2021-02-03 13:39:15,IP Address,173.23.186.180,100,530,True,2021-02-03 13:39:16,R_2Yzb0MkYwqkTkQM,,,,,41.21539306640625,-86.41919708251953125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,298340,30,False,True,False,False,138.235,176.038,178.273,7,Option 2,4.022,6.617,10.095,2,,,,,,,,,,,,,,,,,,,,Option1,Option2,,,Nope!,"I think the purpose of the cutoff mechanism was maybe to encourage people to make decisions quickly without agonizing over it. ","I believe the study was about generosity in times of quick decision-making, like instinctual generosity.",It was the right amount of time,72662
2021-02-03 13:46:04,2021-02-03 13:51:07,IP Address,74.73.164.71,100,302,True,2021-02-03 13:51:07,R_308n3cL4jpQWwtS,,,,,40.7259979248046875,-73.84799957275390625,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,9.775,41.569,45.94,7,Option 2,9.243,9.243,11.371,1,Option1,Option2,50,50,"It was confusing during the coin flip part where if I got heads I would get money, and if I got tails the other player would get $20 because I didn't know if player B would go through options 3 and 4 as well",,Decision making,It was too long,73437
2021-02-03 14:17:26,2021-02-03 14:32:06,IP Address,68.60.198.21,100,879,True,2021-02-03 14:32:06,R_3RvIeFVqYkW3UKa,,,,,42.2523040771484375,-83.21070098876953125,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,82.487,95.326,97.063,5,Option 1,2.866,2.866,4.498,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option1,Option1,,,"No, I did like the concept","To put pressure onto the participant to make a decision, whether conservative or aggressive","To see how fast people made a decision, whether safe or attempting to play the probability",It was the right amount of time,72808
2021-02-03 14:37:21,2021-02-03 14:43:53,IP Address,73.145.165.173,100,392,True,2021-02-03 14:43:53,R_33qYO1WhFkEMMdp,,,,,42.28070068359375,-83.78009796142578125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23.004,0,Option 1,11.59,11.59,12.972,1,,,,,,,,,,,Option2,Option2,,,"no there was nothing bizarre, crazy, or confusing about this study. ",,"I think the study was to determine how people will react to different situations of chance, and which they would view as worth it. ",It was too long,71670
2021-02-03 15:17:41,2021-02-03 15:25:04,IP Address,208.75.19.158,100,442,True,2021-02-03 15:25:04,R_24HSGWJxRyUeibo,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,139.144,157.975,158.861,5,Option 1,2.05,2.05,13.433,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option2,Option2,,,It was bizarre that I could have been cut to the next question at any time.,To not let the participant overthink the decision.,I think this study was about impulsive reactions.,It was the right amount of time,71683
2021-02-03 14:20:34,2021-02-03 15:44:53,IP Address,73.144.171.161,100,5059,True,2021-02-03 15:44:54,R_CgHzfvVHfs1Y9P3,,,,,42.5583038330078125,-83.1804962158203125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.478,45.691,46.53,7,Option 2,39.179,44.421,45.429,3,,,,,,,,,,,Option1,Option1,,,"No it all seemed straight forward but I don't see the different things the options are getting at, especially the ones with other people in the options.",,I think the study might be about risk-reward assessments. $5 bet for $10 you're going in knowing the odds is 45% or the coin flip $50 and that'd be a loss of $5 so you end where you started if you take the risk but the one with the partner would be a loss of $15 dollars if you take the risk and you'd also end where you started but it seems like bigger loss for the same 50/50 chances so I thought I'd take it.,It was too long,72204
2021-02-03 15:53:08,2021-02-03 15:59:50,IP Address,68.43.209.75,100,402,True,2021-02-03 15:59:50,R_3PpkJ83snguPNh3,,,,,42.5402984619140625,-83.378997802734375,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298340,57.746,77.364,80.518,5,Option 2,8.71,8.71,10.281,1,Option1,Option2,60,40,"I am not sure if I put in the correct ID, that part confused me a little.",,The study is to see if people will take risks to benefit others at their own loss.,It was too long,72821
2021-02-03 16:01:27,2021-02-03 16:05:08,IP Address,97.70.129.197,100,220,True,2021-02-03 16:05:08,R_3MmuGQqGAddQKw6,,,,,42.460693359375,-83.45819854736328125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,"298340  ",30,False,True,True,False,4.16,57.805,59.132,10,Option 2,15.225,15.225,30.008,1,,,,,,,,,,,,,,,,,,,,Option2,Option1,,,no,to see how fast people can make decisions,the speed of making the right decisions,It was the right amount of time,71841
2021-02-03 16:03:49,2021-02-03 16:07:00,IP Address,70.88.92.130,100,191,True,2021-02-03 16:07:01,R_3lu0hJ4TyQxcBBq,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11.882,0,Option 2,12.928,12.928,30.858,1,,,,,,,,,,,Option2,Option1,,,no,,"risk tolerance ",It was too long,73272
2021-02-03 16:02:21,2021-02-03 16:07:36,IP Address,73.145.175.166,100,314,True,2021-02-03 16:07:36,R_6Ax4Me0gac1rITT,,,,,42.28070068359375,-83.78009796142578125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298340,71.601,74.301,76.452,2,Option 2,22.997,22.997,24.139,1,Option1,Option1,50,50,No,,"Something to do with selflessness and selfishness ",It was the right amount of time,72789
2021-02-03 18:00:27,2021-02-03 18:05:05,IP Address,208.75.18.2,100,277,True,2021-02-03 18:05:05,R_3Jk1G8CtfgjVC0g,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,68.874,85.097,86.816,4,Option 1,2.017,2.017,3.625,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option1,Option2,,,yes it was confusing that we had to wait 60 seconds and then it automatically went for us - there should have been a button to click that only appeared after 60 seconds,force you to make a decision quickly,not sure,It was too long,71853
2021-02-03 18:01:08,2021-02-03 18:09:30,IP Address,107.126.80.126,100,501,True,2021-02-03 18:09:30,R_3qWqFfd9CMyd4yi,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,298340,30,False,True,False,False,119.519,190.866,192.17,8,Option 2,2.654,2.654,5.427,1,,,,,,,,,,,,,,,,,,,,Option1,Option1,,,We have no way of knowing if person B exists as person A.,To try and have us make decisions quickly and to avoid being cut off.,"How fast we would make our decisions. ",It was the right amount of time,72889
2021-02-03 18:32:07,2021-02-03 18:38:01,IP Address,73.145.180.182,100,353,True,2021-02-03 18:38:01,R_3Hkz3ei6r5WrfWf,,,,,42.28070068359375,-83.78009796142578125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,298340,30,False,True,False,False,117.9,139.99,154.424,7,Option 2,4.928,4.928,9.11,1,,,,,,,,,,,,,,,,,,,,Option2,Option2,,,No.,"To make people utilize split-second, gut decisions.",Whether or not people will take a risk for bigger gain as well as factor in the gain of others in their decision.,It was the right amount of time,71846
2021-02-03 18:19:17,2021-02-03 19:08:52,IP Address,162.226.183.24,100,2974,True,2021-02-03 19:08:52,R_2QKkoSoiBn1yHc1,,,,,42.0093994140625,-87.8354034423828125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.499,31.499,33.611,1,Option 2,2.205,2.205,3.354,1,,,,,,,,,,,Option2,Option2,,,It was pretty short!,,"Length or process of people's risk/benefit analysis. ",It was too long,71786
2021-02-03 19:02:28,2021-02-03 19:10:23,IP Address,24.127.110.84,100,475,True,2021-02-03 19:10:23,R_A4l5soQ96iPwuNH,,,,,42.7068939208984375,-84.4138031005859375,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,28.549,74.512,75.639,5,Option 1,3.166,3.166,5.311,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option2,Option1,,,"I felt pressured into reading the answers quickly. I was skimming through them. I assumed that both of them were going to have quick cut offs. ","It gets the person's initial reaction. Not enough to thoroughly think their answer. ","Maybe about how people make decisions under pressure in relation to things that they value ",It was the right amount of time,73383
2021-02-03 19:11:07,2021-02-03 19:15:23,IP Address,104.246.126.126,100,256,True,2021-02-03 19:15:23,R_2Pv7AJsO8vnODud,,,,,41.038604736328125,-73.56310272216796875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298340,18.511,18.511,24.36,1,Option 2,22.266,22.266,24.065,1,Option2,Option2,95,5,Not really,,"I think about morals, and who would do what with money",It was the right amount of time,72350
2021-02-03 20:06:59,2021-02-03 20:12:15,IP Address,68.55.179.237,100,315,True,2021-02-03 20:12:15,R_3RrdwFPqAx1ms6r,,,,,42.28070068359375,-83.78009796142578125,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,6.188,83.668,85.172,11,Option 1,2.46,4.032,5.314,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option1,Option2,,,no,For participants to go with their gut reaction and not have the time to second guess the decision they made for fear of the computer cutting them off,"How different probabilities of success affect if someone is more risky or conservative with their money. ",It was the right amount of time,72864
2021-02-03 20:15:06,2021-02-03 20:24:00,IP Address,73.144.63.168,100,533,True,2021-02-03 20:24:00,R_oXfZF1PjKw99Hep,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,A,30,False,True,False,False,167.872,242.564,243.354,6,Option 1,0.004,23.676,24.7,2,,,,,,,,,,,,,,,,,,,,Option1,Option1,,,"I was sitting at the screen that says to take 60 seconds before the game starts for a few minutes. ","I think the purpose was to create a sense of hurriedness from players, potentially to cause them to make uninformed, irrational, or random decisions.",I think the study was about people's indecisiveness and how that affects their decision making when they only have limited resources - in this example: time.,It was too long,72719
2021-02-03 22:13:49,2021-02-03 22:17:30,IP Address,68.192.3.26,100,220,True,2021-02-03 22:17:30,R_r9i2rTAwVbAR0Rz,,,,,40.4550933837890625,-74.48709869384765625,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13.692,0,Option 2,3.158,3.158,4.393,1,,,,,,,,,,,Option2,Option2,,,I thought that it was odd how flipping a coin seemed to be more of a risk than taking the 45% chance of winning $10 even though the odds are better when you flip a fair coin.,,I think the study was about how people judge risk.,It was too long,73298
2021-02-03 22:30:19,2021-02-03 22:37:08,IP Address,173.225.205.247,100,409,True,2021-02-03 22:37:08,R_1LbthebpG8GpCD2,,,,,43.6927032470703125,-85.4781036376953125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Person A,96.344,96.344,106.625,1,Option 2,25.671,25.671,29.086,1,Option2,Option1,87,13,No,,"I think it was about the chance of you winning money, and the greater cost of you taking a risk. Like when the coin was flipped heads or tails that was risky. When the other person would benefit significantly more than you if you flipped tails was risky too. ",It was the right amount of time,72788
2021-02-03 22:50:01,2021-02-03 22:54:41,IP Address,107.4.11.106,100,280,True,2021-02-03 22:54:41,R_3HqcQF0OOEewNvl,,,,,42.5417938232421875,-83.2129974365234375,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17.3,0,Option 2,10.751,10.751,11.741,1,,,,,,,,,,,Option2,Option2,,,Nothing really,,"I think the study was about taking risks and seeing if people would be willing to take the risk to try and get ten dollars, especially if the money that they were risking wasn't theirs and was given to them.",It was too long,73260
2021-02-03 23:11:54,2021-02-03 23:17:50,IP Address,198.0.127.45,100,356,True,2021-02-03 23:17:50,R_3oRvh321ofyy84k,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,298340,30,False,True,False,False,96.123,157.458,158.574,9,Option 2,6.804,6.804,12.205,1,,,,,,,,,,,,,,,,,,,,Option1,Option1,,,"There were added scenarios that I wasn't expecting ",To force you to decide quickly,"How people act - whether they think about others, themselves, whether they are risk takers or would rather stay safe and have a money guarantee ",It was the right amount of time,73400
2021-02-03 23:15:59,2021-02-03 23:21:11,IP Address,73.119.22.118,100,312,True,2021-02-03 23:21:12,R_3Jt3fn7v2qJHX2r,,,,,42.35040283203125,-71.22540283203125,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,65.972,84.544,85.112,6,Option 2,3.009,3.009,4.159,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option2,Option2,,,"There were only 2 games. ",Force people to go with their gut instinct,How people understand the game of probability affected by stakes they care about.,It was the right amount of time,72135
2021-02-03 23:58:59,2021-02-04 00:05:42,IP Address,68.46.173.115,100,402,True,2021-02-04 00:05:42,R_2w62jzLeQajlTXZ,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298340,82.289,93.563,96.327,4,Option 2,45.365,45.365,47.16,1,Option1,Option2,30,70,No,,How we make decisions knowing a stranger could profit even if we don't when we don't really lose anything.,It was too long,71870
2021-02-04 00:25:02,2021-02-04 00:37:38,IP Address,61.48.210.250,100,755,True,2021-02-04 00:37:38,R_2OVc9LDEnRSs1Al,,,,,39.928802490234375,116.388885498046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,298340,30,False,True,False,False,25.794,257.416,303.781,16,Option 2,3.144,3.144,8.422,1,,,,,,,,,,,,,,,,,,,,Option1,Option2,,,No.,Keep me from obsessing too long.,Testing my choice between getting money for myself and getting more money for others.,It was the right amount of time,71755
2021-02-04 00:22:02,2021-02-04 00:38:55,IP Address,162.242.56.65,100,1012,True,2021-02-04 00:38:55,R_1i38uneXfhUuL98,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,400.784,415.616,416.962,4,Option 1,1.945,1.945,4.934,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option2,Option1,,,"No, it was very straightforward and comprehensive. ",To scare the participant into making decisions fast.,I thought it was well organized and the concept of money helped emphasize the importance of the decision.,It was the right amount of time,72319
2021-02-04 07:31:13,2021-02-04 07:34:11,IP Address,96.255.14.253,100,177,True,2021-02-04 07:34:11,R_QfEmqg1kDpWWsDv,,,,,38.82080078125,-77.456298828125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5.331,0,Option 1,1.659,1.659,3.537,1,,,,,,,,,,,Option1,Option2,,,"Why should I care about the financial well-being of a stranger, based on chance?",,"My willingness to take risks to get money. ",It was the right amount of time,71893
2021-02-04 10:12:13,2021-02-04 10:15:27,IP Address,67.177.141.202,100,194,True,2021-02-04 10:15:28,R_qK542V6KlOHx7nr,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298340,34.003,39.802,45.786,3,Option 2,6.038,6.038,7.047,1,Option1,Option2,30,70,Nope!,,I think it was about greed versus empathy.,It was the right amount of time,72701
2021-02-04 14:38:37,2021-02-04 14:44:28,IP Address,99.36.123.108,100,351,True,2021-02-04 14:44:29,R_73ZwTVQQAtziD3r,,,,,42.2196044921875,-83.6045989990234375,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,298340,30,False,True,False,False,53.668,118.122,123.541,17,Option 2,11.33,11.33,14.429,1,,,,,,,,,,,,,,,,,,,,Option2,Option2,,,"I was confused when the computer prompted me again without making it clear that the options had changed. ","It adds pressure on the person to make a decision fast on instinct ",Whether someone would choose assured money over a chance at more,It was too long,71622
